datetime,open,high,low,close,volume
2025-03-01 01:00:00,588.1,610.0,586.9,608.3,20273.786
2025-03-02 01:00:00,608.1,637.1,601.9,624.3,43492.85
2025-03-03 01:00:00,624.8,625.2,567.0,576.1,34638.318
2025-03-04 01:00:00,575.8,590.4,548.0,584.1,26788.128
2025-03-05 01:00:00,583.7,606.5,580.7,598.6,16101.22
2025-03-06 01:00:00,599.2,613.1,589.5,596.7,13730.625
2025-03-07 01:00:00,596.5,611.1,577.7,594.9,30449.362
2025-03-08 01:00:00,594.5,602.7,589.7,593.4,9846.411
2025-03-09 01:00:00,593.3,593.5,550.4,554.8,19244.446
2025-03-10 01:00:00,555.7,572.5,523.7,531.5,24767.364
2025-03-11 01:00:00,532.9,566.7,508.5,551.9,36449.507
2025-03-12 01:00:00,552.2,575.0,544.9,570.0,29657.49
2025-03-13 01:00:00,570.2,612.9,568.0,580.0,52496.163
2025-03-14 01:00:00,579.6,590.0,576.9,588.2,21562.441
2025-03-15 01:00:00,588.5,620.2,588.2,620.1,26019.709
2025-03-16 01:00:00,620.2,623.1,593.7,602.5,16370.216
2025-03-17 01:00:00,602.5,643.9,602.4,632.3,38633.6
2025-03-18 01:00:00,632.0,643.6,621.0,628.3,27804.415
2025-03-19 01:00:00,628.2,628.5,605.1,619.2,22156.456
2025-03-20 01:00:00,619.7,638.0,616.6,630.4,29151.645
2025-03-21 01:00:00,630.4,637.8,625.3,635.1,15669.471
2025-03-22 01:00:00,634.9,636.1,624.0,626.9,8290.432
2025-03-23 01:00:00,626.9,629.2,619.7,624.4,9751.732
2025-03-24 01:00:00,623.9,639.5,618.4,637.4,20662.008
2025-03-25 01:00:00,637.1,645.3,626.5,630.4,20755.289
2025-03-26 01:00:00,630.2,634.9,615.5,618.3,9447.728
2025-03-27 01:00:00,618.6,642.5,617.6,637.6,28647.131
2025-03-28 01:00:00,637.6,640.0,615.8,619.8,20924.995
2025-03-29 01:00:00,619.7,623.9,597.2,603.1,14375.189
2025-03-30 01:00:00,602.9,613.4,593.4,602.3,10725.956
2025-03-31 02:00:00,602.7,608.9,587.6,605.0,19283.993
