datetime,open,high,low,close,volume
2023-05-01 02:00:00,338.0,340.0,325.7,328.6,89229.491
2023-05-02 02:00:00,328.4,328.7,321.3,321.9,52252.301
2023-05-03 02:00:00,321.9,328.0,320.3,326.1,72351.517
2023-05-04 02:00:00,326.2,328.5,323.4,324.2,31191.644
2023-05-05 02:00:00,324.3,329.6,323.0,327.1,44746.425
2023-05-06 02:00:00,326.9,329.5,320.1,323.2,27304.77
2023-05-07 02:00:00,323.2,326.5,322.1,322.8,24575.717
2023-05-08 02:00:00,322.3,324.5,312.3,315.3,44777.492
2023-05-09 02:00:00,315.2,317.9,311.7,312.9,27753.023
2023-05-10 02:00:00,312.9,317.3,306.4,314.8,43173.347
2023-05-11 02:00:00,314.7,315.0,299.5,307.7,41632.071
2023-05-12 02:00:00,307.9,309.3,300.9,308.7,48231.195
2023-05-13 02:00:00,308.8,312.7,307.7,310.9,22275.728
2023-05-14 02:00:00,310.9,314.8,309.6,312.3,25092.447
2023-05-15 02:00:00,312.3,316.9,310.8,313.5,27788.386
2023-05-16 02:00:00,313.6,314.1,309.3,311.5,22184.577
2023-05-17 02:00:00,311.5,314.7,307.4,314.3,25939.277
2023-05-18 02:00:00,314.5,314.8,305.7,309.3,28136.653
2023-05-19 02:00:00,309.4,312.1,307.8,309.1,18928.498
2023-05-20 02:00:00,309.0,312.2,308.0,310.8,11244.75
2023-05-21 02:00:00,310.8,312.0,305.9,306.5,17146.931
2023-05-22 02:00:00,306.5,311.2,304.6,309.3,23000.572
2023-05-23 02:00:00,309.2,315.7,309.2,313.5,26011.949
2023-05-24 02:00:00,313.5,313.6,303.6,306.0,30322.663
2023-05-25 02:00:00,306.0,307.0,302.1,304.7,26797.051
2023-05-26 02:00:00,304.8,308.9,301.8,307.0,38228.622
2023-05-27 02:00:00,307.1,308.1,303.7,307.7,15406.799
2023-05-28 02:00:00,307.8,315.0,307.0,314.3,34967.488
2023-05-29 02:00:00,314.6,317.1,310.5,311.8,34671.481
2023-05-30 02:00:00,311.9,314.4,311.0,311.6,26871.439
2023-05-31 02:00:00,311.5,312.0,304.8,306.8,37165.272
