datetime,open,high,low,close,volume
2023-10-01 02:00:00,214.6,220.6,213.3,218.2,27517.928
2023-10-02 02:00:00,218.3,221.6,212.7,214.6,34406.198
2023-10-03 02:00:00,214.7,215.9,212.6,213.4,20415.035
2023-10-04 02:00:00,213.3,213.8,210.8,213.4,17502.622
2023-10-05 02:00:00,213.4,214.2,210.2,210.6,28140.303
2023-10-06 02:00:00,210.6,215.3,210.1,213.4,16743.334
2023-10-07 02:00:00,213.4,213.9,211.6,212.3,10945.488
2023-10-08 02:00:00,212.3,212.9,209.0,211.4,12549.787
2023-10-09 02:00:00,211.4,212.2,202.5,205.9,24844.291
2023-10-10 02:00:00,205.9,213.0,205.6,208.6,44496.235
2023-10-11 02:00:00,208.6,208.8,204.4,206.6,27122.571
2023-10-12 02:00:00,206.5,207.0,203.1,205.2,21571.021
2023-10-13 02:00:00,205.2,208.1,204.4,206.1,12827.202
2023-10-14 02:00:00,206.1,207.2,205.5,206.6,12255.413
2023-10-15 02:00:00,206.6,212.3,206.4,209.9,31480.232
2023-10-16 02:00:00,209.8,221.4,209.8,214.8,39339.254
2023-10-17 02:00:00,214.9,215.1,209.3,211.5,22937.768
2023-10-18 02:00:00,211.5,214.6,210.0,210.4,18138.987
2023-10-19 02:00:00,210.3,211.8,208.3,211.3,26255.297
2023-10-20 02:00:00,211.3,216.9,210.7,212.2,29970.894
2023-10-21 02:00:00,212.2,215.8,211.5,214.3,19085.87
2023-10-22 02:00:00,214.3,218.2,213.7,217.9,15787.961
2023-10-23 02:00:00,217.9,232.2,217.1,228.7,65504.524
2023-10-24 02:00:00,228.9,237.6,221.6,225.2,71259.364
2023-10-25 02:00:00,225.2,229.3,221.7,222.1,34387.828
2023-10-26 02:00:00,222.1,228.1,219.4,223.3,36733.368
2023-10-27 02:00:00,223.2,231.7,220.1,224.4,59639.49
2023-10-28 02:00:00,224.4,228.9,224.3,225.7,23963.663
2023-10-29 02:00:00,225.6,228.3,223.9,227.1,16446.109
2023-10-30 01:00:00,227.2,229.5,224.7,228.2,20352.485
2023-10-31 01:00:00,228.1,229.4,224.1,226.4,30974.349
