datetime,open,high,low,close,volume
2024-08-01 02:00:00,576.4,578.0,553.8,575.1,86149.589
2024-08-02 02:00:00,575.3,577.7,539.7,542.5,82242.443
2024-08-03 02:00:00,542.8,544.9,521.1,529.7,71071.896
2024-08-04 02:00:00,529.3,532.0,487.4,496.7,85264.875
2024-08-05 02:00:00,497.1,499.5,403.4,464.6,259539.195
2024-08-06 02:00:00,464.6,494.2,464.2,485.4,54618.907
2024-08-07 02:00:00,485.6,497.7,468.6,474.9,37128.262
2024-08-08 02:00:00,474.7,521.7,468.0,517.4,38417.64
2024-08-09 02:00:00,517.0,518.2,499.4,509.1,30203.479
2024-08-10 02:00:00,508.9,525.6,507.7,523.5,17298.339
2024-08-11 02:00:00,523.5,537.3,503.1,503.7,28194.961
2024-08-12 02:00:00,503.6,524.4,499.9,518.4,49809.037
2024-08-13 02:00:00,518.3,532.8,513.9,524.4,46175.588
2024-08-14 02:00:00,524.4,533.3,516.2,523.6,25781.485
2024-08-15 02:00:00,524.4,534.1,507.9,519.3,41099.886
2024-08-16 02:00:00,519.0,524.9,510.1,520.1,27962.873
2024-08-17 02:00:00,520.0,547.8,518.8,542.0,22282.743
2024-08-18 02:00:00,542.0,543.0,530.6,531.5,20513.301
2024-08-19 02:00:00,531.5,561.2,529.3,559.1,43028.151
2024-08-20 02:00:00,558.9,575.1,558.4,569.8,55371.138
2024-08-21 02:00:00,570.1,575.8,546.3,570.3,50864.497
2024-08-22 02:00:00,570.5,590.3,559.6,583.3,52116.264
2024-08-23 02:00:00,583.3,598.8,574.1,592.2,42576.976
2024-08-24 02:00:00,592.5,593.1,575.6,580.9,92569.531
2024-08-25 02:00:00,580.8,584.3,569.6,574.4,34880.239
2024-08-26 02:00:00,574.6,575.9,546.5,548.7,27156.87
2024-08-27 02:00:00,548.6,558.4,522.4,533.8,34271.504
2024-08-28 02:00:00,533.4,546.7,522.9,537.2,32519.847
2024-08-29 02:00:00,537.1,546.4,531.3,536.7,29373.055
2024-08-30 02:00:00,536.8,543.6,522.7,535.4,24318.033
2024-08-31 02:00:00,535.5,541.7,531.3,533.3,11608.665
