datetime,open,high,low,close,volume
2022-12-01 01:00:00,300.5,301.9,290.1,292.3,100423.196
2022-12-02 01:00:00,292.3,293.9,285.4,293.5,48754.881
2022-12-03 01:00:00,293.5,294.5,289.1,290.6,37893.409
2022-12-04 01:00:00,290.5,292.7,287.9,291.9,41014.828
2022-12-05 01:00:00,291.9,297.6,286.0,288.6,32480.061
2022-12-06 01:00:00,288.6,290.8,286.7,290.2,27300.953
2022-12-07 01:00:00,290.2,290.8,281.4,284.2,38293.305
2022-12-08 01:00:00,284.2,292.1,282.5,290.5,31326.343
2022-12-09 01:00:00,290.5,291.8,284.7,286.0,24832.77
2022-12-10 01:00:00,286.1,289.7,285.9,288.2,19208.17
2022-12-11 01:00:00,288.3,291.9,283.5,284.5,23696.495
2022-12-12 01:00:00,284.5,285.7,272.1,276.1,96232.565
2022-12-13 01:00:00,276.1,281.9,253.7,272.0,203502.95
2022-12-14 01:00:00,271.8,278.2,265.4,267.7,73079.349
2022-12-15 01:00:00,267.9,268.1,256.5,258.8,56220.501
2022-12-16 01:00:00,258.8,264.4,225.4,231.2,134843.856
2022-12-17 01:00:00,231.2,244.8,220.1,242.3,112536.158
2022-12-18 01:00:00,242.3,253.8,239.6,251.2,70808.681
2022-12-19 01:00:00,251.3,253.3,237.1,240.5,49688.934
2022-12-20 01:00:00,240.4,252.8,239.4,251.5,34744.426
2022-12-21 01:00:00,251.4,251.6,245.4,246.1,20750.954
2022-12-22 01:00:00,246.0,248.2,240.3,245.8,35550.327
2022-12-23 01:00:00,245.8,248.5,243.9,246.1,19893.241
2022-12-24 01:00:00,246.1,246.2,243.5,244.7,14048.565
2022-12-25 01:00:00,244.7,245.7,241.5,243.1,15039.933
2022-12-26 01:00:00,243.2,244.7,242.0,244.2,15709.439
2022-12-27 01:00:00,244.7,248.3,242.3,246.5,26911.681
2022-12-28 01:00:00,246.5,247.0,241.6,244.4,31272.68
2022-12-29 01:00:00,244.4,246.7,243.4,246.2,24158.349
2022-12-30 01:00:00,246.2,246.5,242.5,245.6,26225.135
2022-12-31 01:00:00,245.7,247.8,244.8,246.1,21007.203
