datetime,open,high,low,close,volume
2023-08-01 02:00:00,241.0,247.9,237.7,247.8,69822.689
2023-08-02 02:00:00,248.1,248.9,235.8,240.6,41271.968
2023-08-03 02:00:00,240.6,241.9,238.2,241.0,20163.798
2023-08-04 02:00:00,241.0,243.4,240.4,241.6,16240.363
2023-08-05 02:00:00,241.5,243.1,239.8,243.1,11787.251
2023-08-06 02:00:00,243.1,245.2,242.6,242.9,15216.37
2023-08-07 02:00:00,242.9,244.5,239.5,241.9,19524.531
2023-08-08 02:00:00,241.9,248.0,241.3,245.1,20849.685
2023-08-09 02:00:00,245.2,245.6,242.5,243.8,17196.755
2023-08-10 02:00:00,243.8,244.0,240.3,241.3,13175.464
2023-08-11 02:00:00,241.3,242.0,238.0,239.6,15129.426
2023-08-12 02:00:00,239.6,241.2,239.3,240.2,8551.77
2023-08-13 02:00:00,240.2,241.8,239.8,240.1,12551.086
2023-08-14 02:00:00,240.0,243.3,239.4,240.4,15346.055
2023-08-15 02:00:00,240.3,240.6,234.2,236.7,25335.853
2023-08-16 02:00:00,236.6,237.1,230.6,231.8,25821.455
2023-08-17 02:00:00,231.7,232.2,212.9,218.1,57149.801
2023-08-18 02:00:00,217.9,220.4,213.5,216.0,50511.653
2023-08-19 02:00:00,216.0,219.2,213.8,216.9,21938.596
2023-08-20 02:00:00,216.8,218.0,215.3,216.6,12501.929
2023-08-21 02:00:00,216.6,217.0,206.8,210.4,58563.721
2023-08-22 02:00:00,210.4,212.6,203.6,210.9,56175.726
2023-08-23 02:00:00,210.9,218.6,210.8,216.6,45657.383
2023-08-24 02:00:00,216.7,221.0,215.6,218.9,30222.874
2023-08-25 02:00:00,219.0,219.4,213.8,218.4,27568.744
2023-08-26 02:00:00,218.4,219.0,215.8,216.5,17478.775
2023-08-27 02:00:00,216.4,219.7,215.9,218.3,14435.388
2023-08-28 02:00:00,218.4,219.3,215.4,218.7,19711.986
2023-08-29 02:00:00,218.7,234.8,216.9,227.0,46777.475
2023-08-30 02:00:00,227.0,227.3,221.8,223.9,20878.036
2023-08-31 02:00:00,223.8,226.2,214.7,216.6,25228.751
