datetime,open,high,low,close,volume
2023-07-01 02:00:00,240.5,249.0,240.2,247.9,75677.051
2023-07-02 02:00:00,247.9,248.4,243.1,246.5,44613.982
2023-07-03 02:00:00,246.6,254.9,245.1,246.5,74334.882
2023-07-04 02:00:00,246.6,246.9,240.8,242.5,31849.299
2023-07-05 02:00:00,242.5,243.9,236.4,238.9,28572.685
2023-07-06 02:00:00,238.9,244.9,231.6,232.4,40034.727
2023-07-07 02:00:00,232.3,236.3,231.4,235.7,29585.222
2023-07-08 02:00:00,235.6,237.6,234.5,236.3,21962.896
2023-07-09 02:00:00,236.4,237.2,233.1,234.2,15482.716
2023-07-10 02:00:00,234.2,248.3,231.8,246.2,89523.564
2023-07-11 02:00:00,246.3,249.4,244.8,248.7,47343.929
2023-07-12 02:00:00,248.7,250.6,242.6,244.0,44906.371
2023-07-13 02:00:00,244.0,257.9,242.9,256.4,56388.619
2023-07-14 02:00:00,256.3,261.8,243.8,248.2,73613.009
2023-07-15 02:00:00,248.2,252.5,247.3,251.1,34701.55
2023-07-16 02:00:00,251.2,252.1,242.3,242.5,35796.15
2023-07-17 02:00:00,242.5,244.9,240.2,244.3,64460.167
2023-07-18 02:00:00,244.3,246.6,237.4,240.3,55318.208
2023-07-19 02:00:00,240.3,244.1,239.9,241.0,27085.373
2023-07-20 02:00:00,241.0,245.1,240.1,242.8,24608.805
2023-07-21 02:00:00,242.8,245.3,242.2,243.8,21048.699
2023-07-22 02:00:00,243.8,244.9,240.1,241.1,10835.606
2023-07-23 02:00:00,241.3,244.2,240.7,242.5,11297.186
2023-07-24 02:00:00,242.5,243.1,235.6,239.0,25182.478
2023-07-25 02:00:00,239.0,239.8,236.4,237.8,19312.854
2023-07-26 02:00:00,237.8,240.4,236.6,239.1,15197.085
2023-07-27 02:00:00,239.1,244.4,238.5,240.7,28901.811
2023-07-28 02:00:00,240.7,243.3,239.9,242.0,19101.367
2023-07-29 02:00:00,242.0,243.0,241.3,242.6,7647.068
2023-07-30 02:00:00,242.7,243.8,240.2,242.6,13205.731
2023-07-31 02:00:00,242.6,244.5,240.4,241.0,20077.05
