datetime,open,high,low,close,volume
2024-09-01 02:00:00,533.2,533.6,508.5,512.8,21672.641
2024-09-02 02:00:00,513.1,529.6,502.0,526.7,26936.633
2024-09-03 02:00:00,526.8,538.7,518.3,519.1,24517.591
2024-09-04 02:00:00,519.1,524.0,496.5,508.0,41470.565
2024-09-05 02:00:00,508.2,513.0,497.1,502.5,24530.062
2024-09-06 02:00:00,502.6,509.7,471.5,487.5,56697.146
2024-09-07 02:00:00,487.3,499.7,483.4,493.8,24158.536
2024-09-08 02:00:00,493.9,507.1,491.2,503.5,25600.851
2024-09-09 02:00:00,503.4,526.4,502.2,518.9,29832.205
2024-09-10 02:00:00,518.7,524.2,513.8,517.3,21802.75
2024-09-11 02:00:00,517.4,535.7,507.2,530.5,33621.256
2024-09-12 02:00:00,530.7,549.5,530.6,544.8,53763.662
2024-09-13 02:00:00,544.8,559.8,539.3,557.0,43406.659
2024-09-14 02:00:00,557.2,559.7,548.6,553.8,16824.726
2024-09-15 02:00:00,553.8,562.2,552.4,553.8,23155.347
2024-09-16 02:00:00,553.5,555.4,527.5,533.9,37373.456
2024-09-17 02:00:00,533.8,553.1,529.7,546.5,26536.261
2024-09-18 02:00:00,546.6,560.6,536.8,559.7,23800.103
2024-09-19 02:00:00,559.6,572.6,553.6,567.0,30007.828
2024-09-20 02:00:00,567.4,577.0,559.5,569.1,25063.561
2024-09-21 02:00:00,569.1,590.8,566.8,589.0,27355.769
2024-09-22 02:00:00,589.4,594.4,576.9,588.8,25469.436
2024-09-23 02:00:00,588.8,616.2,583.3,604.9,53479.39
2024-09-24 02:00:00,605.0,613.1,599.9,606.3,36636.99
2024-09-25 02:00:00,606.5,608.9,584.1,587.6,29691.64
2024-09-26 02:00:00,587.4,609.4,581.1,596.7,32411.738
2024-09-27 02:00:00,596.7,614.9,596.5,607.4,34253.786
2024-09-28 02:00:00,607.6,618.7,595.3,601.5,25312.725
2024-09-29 02:00:00,601.4,603.1,593.1,595.9,19062.398
2024-09-30 02:00:00,595.9,596.0,564.3,567.6,34066.797
