datetime,open,high,low,close,volume
2025-10-01 02:00:00,1008.9,1036.4,1003.5,1027.1,14695.68
2025-10-02 02:00:00,1028.2,1099.5,1023.1,1090.8,20843.915
2025-10-03 02:00:00,1090.2,1192.7,1084.5,1189.7,44120.044
2025-10-04 02:00:00,1189.8,1190.6,1136.3,1151.0,18602.3
2025-10-05 02:00:00,1151.1,1187.9,1144.2,1167.5,13627.366
2025-10-06 02:00:00,1167.5,1239.6,1162.9,1223.7,28499.434
2025-10-07 02:00:00,1223.7,1355.1,1205.5,1304.8,74441.805
2025-10-08 02:00:00,1305.9,1334.5,1265.2,1308.2,56335.5
2025-10-09 02:00:00,1308.0,1318.7,1225.0,1255.9,62487.178
2025-10-10 02:00:00,1256.1,1280.9,891.1,1104.3,94237.71
2025-10-11 02:00:00,1102.0,1183.4,1077.9,1136.8,52931.492
2025-10-12 02:00:00,1136.5,1321.1,1109.2,1304.7,65947.329
2025-10-13 02:00:00,1302.9,1375.9,1252.2,1295.7,49851.524
2025-10-14 02:00:00,1295.6,1319.8,1145.0,1209.6,57530.651
2025-10-15 02:00:00,1209.7,1223.0,1150.2,1163.1,31564.183
2025-10-16 02:00:00,1164.0,1198.3,1124.2,1145.4,27844.772
2025-10-17 02:00:00,1145.4,1156.8,1020.5,1072.4,39973.345
2025-10-18 02:00:00,1072.3,1131.6,1070.8,1093.3,16076.147
2025-10-19 02:00:00,1093.1,1133.4,1069.0,1110.8,18840.976
2025-10-20 02:00:00,1110.1,1143.3,1089.0,1101.0,21744.902
2025-10-21 02:00:00,1100.8,1115.2,1053.2,1058.1,14235.766
2025-10-22 02:00:00,1057.4,1085.4,1053.9,1072.3,12904.618
2025-10-23 02:00:00,1071.6,1159.9,1071.6,1127.3,68751.153
2025-10-24 02:00:00,1127.3,1144.8,1098.4,1109.8,12942.656
2025-10-25 02:00:00,1109.3,1120.8,1101.6,1116.7,6454.797
2025-10-26 02:00:00,1116.7,1149.3,1115.0,1137.8,10543.868
2025-10-27 01:00:00,1136.7,1181.9,1131.8,1139.2,20442.584
2025-10-28 01:00:00,1138.8,1148.7,1075.3,1103.9,13715.688
2025-10-29 01:00:00,1102.8,1121.7,1084.8,1108.4,36633.107
2025-10-30 01:00:00,1108.2,1129.8,1044.2,1079.5,24058.165
2025-10-31 01:00:00,1079.8,1105.6,1071.7,1089.3,13578.295
