datetime,open,high,low,close,volume
2024-11-01 01:00:00,575.9,585.3,567.5,573.0,23665.304
2024-11-02 01:00:00,573.0,576.6,562.5,568.3,7911.624
2024-11-03 01:00:00,568.4,569.1,546.7,557.8,19287.838
2024-11-04 01:00:00,557.6,564.4,543.6,552.2,12784.657
2024-11-05 01:00:00,552.1,572.8,551.2,563.5,22365.538
2024-11-06 01:00:00,563.8,595.3,562.8,592.5,98085.053
2024-11-07 01:00:00,592.8,611.3,587.5,598.6,27932.528
2024-11-08 01:00:00,598.9,606.1,588.8,597.9,24126.729
2024-11-09 01:00:00,597.9,638.4,597.8,624.9,49375.407
2024-11-10 01:00:00,625.0,644.5,612.1,627.6,67953.869
2024-11-11 01:00:00,627.3,665.2,613.6,660.1,69291.195
2024-11-12 01:00:00,661.2,667.4,612.4,625.8,59233.646
2024-11-13 01:00:00,625.8,639.8,599.3,621.5,53516.302
2024-11-14 01:00:00,621.8,661.1,611.7,622.6,72083.089
2024-11-15 01:00:00,622.6,628.4,602.1,619.3,32231.032
2024-11-16 01:00:00,619.9,633.8,617.2,622.8,19466.421
2024-11-17 01:00:00,623.1,647.5,605.4,618.7,24257.228
2024-11-18 01:00:00,618.8,631.6,611.1,619.2,27933.115
2024-11-19 01:00:00,619.3,621.8,605.1,616.3,26886.759
2024-11-20 01:00:00,616.2,620.7,600.2,605.8,19961.968
2024-11-21 01:00:00,605.8,630.8,593.4,622.5,51125.905
2024-11-22 01:00:00,623.0,640.7,614.4,633.3,30224.364
2024-11-23 01:00:00,633.2,683.6,631.6,650.6,74453.54
2024-11-24 01:00:00,650.5,688.2,638.0,660.1,56981.996
2024-11-25 01:00:00,660.2,676.7,626.7,636.2,29395.358
2024-11-26 01:00:00,635.9,645.9,600.4,613.5,31985.876
2024-11-27 01:00:00,614.0,647.2,608.4,644.8,22301.749
2024-11-28 01:00:00,644.7,664.0,640.8,654.1,38993.268
2024-11-29 01:00:00,654.2,664.2,648.6,655.0,20956.451
2024-11-30 01:00:00,654.9,677.5,648.2,653.9,30603.979
