datetime,open,high,low,close,volume
2024-12-01 01:00:00,653.9,665.0,646.1,656.5,16586.467
2024-12-02 01:00:00,656.8,667.7,629.0,648.0,31396.519
2024-12-03 01:00:00,648.0,749.4,624.2,735.5,103799.468
2024-12-04 01:00:00,736.4,794.3,721.8,740.4,142719.649
2024-12-05 01:00:00,740.8,741.2,675.3,717.6,105621.952
2024-12-06 01:00:00,717.8,747.6,706.0,731.1,44527.161
2024-12-07 01:00:00,731.6,761.5,730.1,750.2,36167.548
2024-12-08 01:00:00,750.7,757.9,727.4,742.6,18074.854
2024-12-09 01:00:00,743.0,743.1,654.0,690.1,47422.842
2024-12-10 01:00:00,689.6,705.4,649.9,677.3,41211.709
2024-12-11 01:00:00,677.3,713.2,659.2,711.5,39997.273
2024-12-12 01:00:00,711.9,725.7,699.4,706.1,34290.26
2024-12-13 01:00:00,705.9,729.9,697.4,725.8,31669.798
2024-12-14 01:00:00,725.9,732.5,705.1,715.6,17598.733
2024-12-15 01:00:00,715.3,723.6,702.7,718.3,13967.392
2024-12-16 01:00:00,719.0,730.8,703.9,720.4,26683.191
2024-12-17 01:00:00,720.7,738.1,712.5,717.5,24924.315
2024-12-18 01:00:00,717.6,721.8,682.3,686.1,24898.933
2024-12-19 01:00:00,687.0,704.9,648.4,665.2,32497.082
2024-12-20 01:00:00,666.4,679.9,617.7,678.5,40210.536
2024-12-21 01:00:00,678.1,693.3,652.1,663.2,29706.424
2024-12-22 01:00:00,663.3,669.2,639.2,649.5,13859.186
2024-12-23 01:00:00,649.3,698.3,637.8,693.4,42785.899
2024-12-24 01:00:00,693.1,699.2,681.8,696.7,24764.611
2024-12-25 01:00:00,696.9,712.8,695.5,702.5,14682.452
2024-12-26 01:00:00,703.2,719.6,682.1,688.9,27331.975
2024-12-27 01:00:00,689.0,710.0,684.0,691.2,27105.748
2024-12-28 01:00:00,691.2,730.6,690.9,721.7,30909.477
2024-12-29 01:00:00,721.6,724.3,689.4,694.2,19059.6
2024-12-30 01:00:00,693.7,711.8,685.8,704.6,21741.321
2024-12-31 01:00:00,704.4,715.3,698.3,701.5,13182.246
