datetime,open,high,low,close,volume
2023-01-01 01:00:00,246.2,246.4,243.3,244.3,18755.29
2023-01-02 01:00:00,244.3,247.8,240.8,245.3,23715.864
2023-01-03 01:00:00,245.1,246.9,244.3,246.0,20091.477
2023-01-04 01:00:00,246.0,261.0,245.5,258.9,58261.409
2023-01-05 01:00:00,258.9,259.0,255.0,256.5,22249.438
2023-01-06 01:00:00,256.6,260.4,254.4,259.9,22984.209
2023-01-07 01:00:00,259.9,263.7,259.5,261.3,16110.55
2023-01-08 01:00:00,261.4,276.4,260.3,274.8,31150.292
2023-01-09 01:00:00,275.1,283.7,271.3,272.6,43869.752
2023-01-10 01:00:00,272.6,278.6,270.5,277.3,25077.763
2023-01-11 01:00:00,277.3,286.2,274.4,284.8,25093.643
2023-01-12 01:00:00,284.9,289.6,278.7,287.8,40913.365
2023-01-13 01:00:00,288.0,295.9,285.0,293.8,34602.767
2023-01-14 01:00:00,293.5,314.4,293.4,305.3,71990.909
2023-01-15 01:00:00,305.4,306.0,292.1,302.3,29499.55
2023-01-16 01:00:00,302.2,308.3,293.0,299.1,29614.345
2023-01-17 01:00:00,299.1,305.8,296.2,299.4,22897.822
2023-01-18 01:00:00,299.5,305.3,281.5,286.8,50804.249
2023-01-19 01:00:00,287.1,295.4,286.3,294.7,16420.931
2023-01-20 01:00:00,294.8,305.7,286.7,305.2,43575.284
2023-01-21 01:00:00,305.3,310.1,298.7,299.2,60418.056
2023-01-22 01:00:00,299.1,311.6,298.3,303.1,32191.26
2023-01-23 01:00:00,303.1,307.7,301.4,305.2,28488.561
2023-01-24 01:00:00,305.2,323.5,298.5,300.4,63931.183
2023-01-25 01:00:00,300.1,313.9,293.4,306.9,45211.738
2023-01-26 01:00:00,307.2,309.6,302.3,304.8,28750.27
2023-01-27 01:00:00,305.1,310.7,299.5,308.1,29316.979
2023-01-28 01:00:00,308.0,313.5,303.8,306.3,27817.06
2023-01-29 01:00:00,306.3,320.6,305.0,317.2,49112.558
2023-01-30 01:00:00,317.2,320.8,301.1,307.1,43874.306
2023-01-31 01:00:00,307.2,314.3,305.5,312.1,38699.228
