datetime,open,high,low,close,volume
2025-06-01 02:00:00,658.5,662.6,648.1,661.2,5758.599
2025-06-02 02:00:00,661.0,667.4,650.2,666.3,7789.527
2025-06-03 02:00:00,666.1,673.6,657.6,661.6,10618.845
2025-06-04 02:00:00,661.7,672.0,661.1,663.3,9742.487
2025-06-05 02:00:00,663.5,670.9,625.6,634.0,14394.618
2025-06-06 02:00:00,633.7,652.0,630.3,643.5,5914.82
2025-06-07 02:00:00,643.4,654.0,640.6,651.4,2692.624
2025-06-08 02:00:00,651.3,656.8,646.9,652.3,3566.151
2025-06-09 02:00:00,652.3,668.7,648.5,665.8,9564.891
2025-06-10 02:00:00,665.6,673.7,657.4,673.6,5903.177
2025-06-11 02:00:00,673.3,673.9,662.7,667.7,5597.623
2025-06-12 02:00:00,667.4,669.8,652.4,655.2,9576.81
2025-06-13 02:00:00,654.5,659.7,640.0,655.6,11564.42
2025-06-14 02:00:00,655.4,655.5,639.4,646.2,5795.949
2025-06-15 02:00:00,646.1,652.2,643.2,648.5,3184.638
2025-06-16 02:00:00,648.3,660.3,646.7,651.0,5333.867
2025-06-17 02:00:00,650.7,659.0,640.3,648.6,11067.761
2025-06-18 02:00:00,648.6,654.4,637.8,645.2,11129.548
2025-06-19 02:00:00,645.3,646.7,638.9,644.8,2709.007
2025-06-20 02:00:00,644.9,651.0,638.1,641.9,9583.171
2025-06-21 02:00:00,641.9,645.1,622.0,629.5,10907.48
2025-06-22 02:00:00,630.4,635.6,602.8,616.4,9370.598
2025-06-23 02:00:00,616.1,643.5,615.2,641.1,6483.983
2025-06-24 02:00:00,641.0,644.9,636.8,643.8,4209.495
2025-06-25 02:00:00,643.9,652.8,642.1,646.3,7847.054
2025-06-26 02:00:00,646.3,650.8,641.6,642.5,2493.648
2025-06-27 02:00:00,642.4,648.9,639.7,646.2,2278.553
2025-06-28 02:00:00,646.2,649.4,644.4,648.9,1475.102
2025-06-29 02:00:00,648.9,656.0,647.2,655.1,2604.229
2025-06-30 02:00:00,655.0,660.3,651.4,657.1,9769.762
