datetime,open,high,low,close,volume
2025-11-01 01:00:00,1089.1,1096.4,1081.8,1094.8,5966.186
2025-11-02 01:00:00,1094.8,1095.4,1072.4,1083.4,4597.262
2025-11-03 01:00:00,1082.9,1087.5,961.8,993.1,23238.328
2025-11-04 01:00:00,992.9,1001.8,882.2,936.5,23463.077
2025-11-05 01:00:00,937.9,968.0,900.8,959.5,12032.128
2025-11-06 01:00:00,959.0,965.1,925.1,950.0,6841.563
2025-11-07 01:00:00,949.6,995.4,925.6,990.7,12700.162
2025-11-08 01:00:00,990.7,1009.3,980.3,990.8,10184.979
2025-11-09 01:00:00,990.6,1006.9,977.0,996.8,7498.13
2025-11-10 01:00:00,996.2,1018.6,976.1,991.7,10132.361
2025-11-11 01:00:00,991.7,1008.3,956.3,958.1,8865.996
2025-11-12 01:00:00,959.0,977.7,939.6,953.2,5940.64
2025-11-13 01:00:00,952.9,971.2,906.2,926.9,9646.61
2025-11-14 01:00:00,924.9,933.6,887.9,915.3,19118.872
2025-11-15 01:00:00,917.2,944.7,916.6,932.0,7159.965
2025-11-16 01:00:00,932.1,949.6,909.1,927.1,23697.656
2025-11-17 01:00:00,927.3,939.2,891.9,907.3,29156.739
2025-11-18 01:00:00,906.9,939.5,885.7,932.9,21394.278
2025-11-19 01:00:00,932.6,941.4,872.6,897.3,13888.71
2025-11-20 01:00:00,897.0,915.2,865.0,866.2,20579.376
2025-11-21 01:00:00,866.8,876.4,791.8,830.3,34368.496
2025-11-22 01:00:00,830.6,842.6,814.0,833.8,13489.642
2025-11-23 01:00:00,833.4,855.8,833.0,843.7,9996.637
2025-11-24 01:00:00,843.1,876.2,830.2,865.5,21813.643
2025-11-25 01:00:00,865.3,868.0,837.0,862.7,10903.508
2025-11-26 01:00:00,862.8,897.4,851.6,892.0,15746.942
2025-11-27 01:00:00,891.9,903.8,884.0,895.6,11221.989
2025-11-28 01:00:00,895.8,906.5,876.8,887.6,10201.493
2025-11-29 01:00:00,887.6,889.1,869.1,873.5,5399.665
2025-11-30 01:00:00,873.6,900.2,870.2,875.6,7674.361
