datetime,open,high,low,close,volume
2022-07-01 02:00:00,218.3,226.5,213.1,216.5,87122.958
2022-07-02 02:00:00,216.7,219.4,213.5,217.9,45685.923
2022-07-03 02:00:00,217.9,219.9,213.5,218.9,44299.815
2022-07-04 02:00:00,218.8,231.8,214.6,231.1,48842.147
2022-07-05 02:00:00,231.2,236.2,222.8,230.6,59454.402
2022-07-06 02:00:00,230.6,239.6,228.7,238.4,57357.031
2022-07-07 02:00:00,238.4,243.8,235.1,241.4,49216.918
2022-07-08 02:00:00,241.8,247.8,236.6,240.5,60642.375
2022-07-09 02:00:00,240.6,245.1,239.7,243.2,35935.031
2022-07-10 02:00:00,243.1,243.3,231.8,234.5,46982.246
2022-07-11 02:00:00,234.1,234.7,224.7,225.5,44113.591
2022-07-12 02:00:00,225.5,228.1,220.1,220.4,46341.64
2022-07-13 02:00:00,220.4,231.4,216.1,230.3,80819.033
2022-07-14 02:00:00,230.2,240.3,226.9,238.4,56190.189
2022-07-15 02:00:00,238.4,242.4,235.1,238.5,49391.394
2022-07-16 02:00:00,238.7,251.3,233.8,249.7,50179.402
2022-07-17 02:00:00,249.7,255.9,246.4,247.7,55389.166
2022-07-18 02:00:00,247.7,265.6,247.6,264.1,81221.509
2022-07-19 02:00:00,264.2,276.2,256.1,268.6,92555.877
2022-07-20 02:00:00,268.5,272.2,256.9,258.2,74573.647
2022-07-21 02:00:00,258.3,266.1,250.6,265.7,55819.27
2022-07-22 02:00:00,265.6,271.4,261.1,262.5,41847.925
2022-07-23 02:00:00,262.7,272.4,252.9,259.3,57054.644
2022-07-24 02:00:00,259.3,266.2,257.0,261.5,29410.678
2022-07-25 02:00:00,261.5,262.7,244.5,244.6,42009.97
2022-07-26 02:00:00,244.0,249.6,239.7,249.6,33349.3
2022-07-27 02:00:00,249.7,271.9,247.7,271.6,77355.287
2022-07-28 02:00:00,272.1,281.5,263.9,277.3,67137.399
2022-07-29 02:00:00,277.4,302.0,274.9,293.8,125173.468
2022-07-30 02:00:00,294.0,300.2,285.2,287.8,83025.341
2022-07-31 02:00:00,287.7,296.7,282.3,283.7,60000.302
