datetime,open,high,low,close,volume
2024-06-01 02:00:00,593.6,607.9,592.8,601.4,20366.288
2024-06-02 02:00:00,601.4,605.4,595.6,602.8,18943.265
2024-06-03 02:00:00,602.8,638.4,601.2,626.3,83948.49
2024-06-04 02:00:00,626.3,688.4,625.0,686.0,96778.486
2024-06-05 02:00:00,686.3,716.2,685.1,698.8,75232.366
2024-06-06 02:00:00,699.2,724.7,692.4,711.0,47819.129
2024-06-07 02:00:00,710.8,711.6,660.7,683.8,38618.868
2024-06-08 02:00:00,683.4,695.3,678.1,682.6,20167.303
2024-06-09 02:00:00,682.6,684.7,670.5,673.0,26665.287
2024-06-10 02:00:00,673.0,674.3,613.6,625.0,81463.153
2024-06-11 02:00:00,625.0,629.0,596.1,602.6,73781.083
2024-06-12 02:00:00,602.5,635.0,591.6,619.3,30266.294
2024-06-13 02:00:00,619.5,619.5,595.6,599.4,36187.827
2024-06-14 02:00:00,599.6,611.9,590.0,603.0,44683.186
2024-06-15 02:00:00,603.0,609.1,601.3,607.9,15534.118
2024-06-16 02:00:00,607.6,611.3,600.9,610.4,16840.302
2024-06-17 02:00:00,610.3,612.2,591.6,604.4,33460.709
2024-06-18 02:00:00,604.7,605.1,574.7,588.7,100563.633
2024-06-19 02:00:00,588.6,606.0,586.9,599.2,22431.298
2024-06-20 02:00:00,599.0,608.1,585.1,587.8,28954.459
2024-06-21 02:00:00,587.8,589.3,577.2,586.3,25068.434
2024-06-22 02:00:00,586.6,591.5,580.8,591.1,9849.999
2024-06-23 02:00:00,591.2,593.1,575.3,577.5,19386.87
2024-06-24 02:00:00,577.6,581.6,551.1,568.2,74164.718
2024-06-25 02:00:00,567.7,579.8,566.8,578.3,20290.371
2024-06-26 02:00:00,578.5,584.4,567.6,572.9,28760.548
2024-06-27 02:00:00,572.8,584.2,566.3,581.4,23195.331
2024-06-28 02:00:00,581.5,585.0,565.1,566.8,22688.833
2024-06-29 02:00:00,567.0,573.8,566.3,569.7,18134.443
2024-06-30 02:00:00,569.8,585.1,568.0,581.8,29218.088
