datetime,open,high,low,close,volume
2024-02-01 01:00:00,300.6,302.2,296.2,300.2,25114.821
2024-02-02 01:00:00,300.3,305.1,299.5,301.3,19474.253
2024-02-03 01:00:00,301.4,305.0,299.6,299.6,16357.606
2024-02-04 01:00:00,299.5,307.6,298.0,304.6,37158.165
2024-02-05 01:00:00,304.6,306.7,299.3,301.0,37314.98
2024-02-06 01:00:00,300.9,303.9,300.6,302.8,30310.12
2024-02-07 01:00:00,302.7,309.0,300.6,307.3,47950.323
2024-02-08 01:00:00,307.6,321.0,307.4,319.2,78923.789
2024-02-09 01:00:00,319.5,326.4,318.0,324.2,40392.713
2024-02-10 01:00:00,324.2,325.6,319.3,323.4,15553.221
2024-02-11 01:00:00,323.4,325.1,320.3,320.9,15695.943
2024-02-12 01:00:00,320.9,333.2,314.7,328.0,38471.158
2024-02-13 01:00:00,328.1,329.5,318.6,325.0,29903.228
2024-02-14 01:00:00,324.7,334.7,323.7,334.1,27115.051
2024-02-15 01:00:00,334.2,366.6,333.6,354.6,75569.862
2024-02-16 01:00:00,354.5,367.0,351.3,360.6,57605.192
2024-02-17 01:00:00,360.7,363.8,348.5,352.9,39008.193
2024-02-18 01:00:00,353.0,358.2,349.3,349.6,27975.604
2024-02-19 01:00:00,349.7,356.2,349.4,351.6,46451.343
2024-02-20 01:00:00,351.5,361.2,345.2,354.4,49016.907
2024-02-21 01:00:00,354.5,379.4,351.0,379.3,108006.856
2024-02-22 01:00:00,379.2,387.1,373.8,382.4,78705.063
2024-02-23 01:00:00,382.5,385.7,367.7,375.5,56805.447
2024-02-24 01:00:00,375.6,385.1,371.8,381.7,32809.359
2024-02-25 01:00:00,381.7,390.8,378.2,388.5,42393.099
2024-02-26 01:00:00,388.7,411.1,379.8,401.7,82441.636
2024-02-27 01:00:00,402.0,405.2,389.8,394.8,75683.376
2024-02-28 01:00:00,394.6,429.1,393.8,414.9,105727.189
2024-02-29 01:00:00,414.9,420.0,391.2,399.5,77710.016
