datetime,open,high,low,close,volume
2022-03-01 01:00:00,396.1,424.4,390.9,408.9,233040.351
2022-03-02 01:00:00,408.7,417.3,403.8,409.5,112479.086
2022-03-03 01:00:00,409.0,413.5,397.3,402.7,92979.11
2022-03-04 01:00:00,402.4,403.3,372.0,374.3,96206.517
2022-03-05 01:00:00,374.6,387.4,367.8,384.6,132756.673
2022-03-06 01:00:00,384.5,387.6,372.9,375.1,76027.192
2022-03-07 01:00:00,375.3,387.8,363.3,380.8,142759.948
2022-03-08 01:00:00,380.9,388.2,376.9,381.6,89832.241
2022-03-09 01:00:00,381.4,403.5,381.2,393.5,177706.83
2022-03-10 01:00:00,393.7,394.6,362.7,372.2,212459.158
2022-03-11 01:00:00,372.3,380.5,364.8,371.9,83122.444
2022-03-12 01:00:00,371.4,379.4,371.4,372.3,60069.128
2022-03-13 01:00:00,372.0,377.1,360.6,361.4,63366.638
2022-03-14 01:00:00,361.4,374.1,359.4,373.4,80355.332
2022-03-15 01:00:00,373.2,374.8,361.7,371.9,65460.342
2022-03-16 01:00:00,372.4,386.9,368.0,385.6,124681.947
2022-03-17 01:00:00,385.6,393.6,381.8,392.1,84180.316
2022-03-18 01:00:00,392.3,400.9,384.3,397.4,86291.178
2022-03-19 01:00:00,397.6,406.4,395.3,400.0,93375.57
2022-03-20 01:00:00,399.9,401.1,386.7,390.9,57993.284
2022-03-21 01:00:00,390.9,399.2,385.2,396.2,78645.384
2022-03-22 01:00:00,396.0,411.9,395.2,404.4,96834.218
2022-03-23 01:00:00,404.3,412.0,398.4,408.6,70251.727
2022-03-24 01:00:00,408.7,417.0,405.8,414.3,86946.709
2022-03-25 01:00:00,414.1,421.8,406.4,410.5,80622.604
2022-03-26 01:00:00,410.8,416.7,407.9,416.3,49213.103
2022-03-27 01:00:00,416.3,432.0,412.0,430.9,73949.313
2022-03-28 02:00:00,430.5,441.3,428.3,430.2,93622.909
2022-03-29 02:00:00,430.6,442.3,429.8,434.4,76784.355
2022-03-30 02:00:00,434.2,449.6,425.5,442.1,109527.99
2022-03-31 02:00:00,441.8,452.4,424.2,429.0,137073.94
